type_of_order,order_no,account_no,sec_symbol,trading_datetime,trading_unit,trading_price,trading_amt
BUY,ORD20250703201044851675_6276,ACC026,TISCO,2025-06-12 10:08:12,3500,99.33,347655.0
SELL,ORD20250703201044851848_6311,ACC170,DELTA,2025-06-12 10:09:32,4000,91.97,367880.0
BUY,ORD20250703201044851951_9957,ACC031,KTC,2025-06-12 10:11:48,7700,53.62,412874.0
BUY,ORD20250703201044851859_8094,ACC170,GULF,2025-06-12 10:12:26,3800,45.18,171684.0
BUY,ORD20250703201044852745_4251,ACC145,CPALL,2025-06-12 10:13:00,4000,59.46,237840.0
BUY,ORD20250703201044852656_4298,ACC136,TISCO,2025-06-12 10:15:43,4700,93.4,438980.0
SELL,ORD20250703201044851732_8858,ACC063,ADVANC,2025-06-12 10:17:26,200,210.34,42068.0
BUY,ORD20250703201044852152_4828,ACC162,TRUE,2025-06-12 10:17:42,3300,6.33,20889.0
BUY,ORD20250703201044852489_1458,ACC039,TRUE,2025-06-12 10:19:09,10000,5.42,54200.0
SELL,ORD20250703201044852222_5955,ACC082,KTC,2025-06-12 10:23:00,6700,54.67,366289.0
BUY,ORD20250703201044852105_7490,ACC106,CPALL,2025-06-12 10:24:13,8800,56.87,500456.0
SELL,ORD20250703201044852866_2988,ACC005,BBL,2025-06-12 10:24:29,3800,145.53,553014.0
BUY,ORD20250703201044851984_6468,ACC015,DELTA,2025-06-12 10:25:38,4700,86.44,406268.0
SELL,ORD20250703201044852478_3535,ACC053,SCB,2025-06-12 10:29:09,1100,123.32,135652.0
BUY,ORD20250703201044851627_1065,ACC102,DELTA,2025-06-12 10:29:39,6500,83.89,545285.0
BUY,ORD20250703201044852619_5525,ACC055,MINT,2025-06-12 10:30:11,5700,31.79,181203.0
BUY,ORD20250703201044852037_2591,ACC022,TISCO,2025-06-12 10:31:17,2800,94.25,263900.0
BUY,ORD20250703201044852879_7057,ACC097,SCB,2025-06-12 10:32:01,8600,113.68,977648.0
BUY,ORD20250703201044851376_3642,ACC091,CRC,2025-06-12 10:32:52,2000,36.93,73860.0
BUY,ORD20250703201044851809_8439,ACC108,ADVANC,2025-06-12 10:39:26,9400,200.98,1889212.0
BUY,ORD20250703201044852672_6182,ACC094,SCB,2025-06-12 10:39:34,5800,120.01,696058.0
BUY,ORD20250703201044852582_2263,ACC012,ADVANC,2025-06-12 10:45:00,5800,225.47,1307726.0
BUY,ORD20250703201044851590_3675,ACC076,KTB,2025-06-12 10:47:53,5300,19.44,103032.0
BUY,ORD20250703201044852351_9463,ACC117,CPALL,2025-06-12 10:48:11,1600,53.29,85264.0
SELL,ORD20250703201044852203_5325,ACC155,BBL,2025-06-12 10:48:32,2700,132.5,357750.0
SELL,ORD20250703201044852027_7596,ACC036,DELTA,2025-06-12 10:49:01,100,85.94,8594.0
SELL,ORD20250703201044852397_9269,ACC046,DELTA,2025-06-12 10:50:06,300,84.19,25257.0
SELL,ORD20250703201044851855_1644,ACC170,SCC,2025-06-12 10:50:19,200,257.85,51570.0
BUY,ORD20250703201044852184_5006,ACC113,TOP,2025-06-12 10:52:40,8400,52.85,443940.0
SELL,ORD20250703201044851921_3843,ACC114,MINT,2025-06-12 10:54:02,100,33.37,3337.0
SELL,ORD20250703201044851516_5576,ACC151,TISCO,2025-06-12 10:55:12,1400,93.44,130816.0
BUY,ORD20250703201044851959_2913,ACC119,TRUE,2025-06-12 10:57:38,4300,5.64,24252.0
SELL,ORD20250703201044852739_8763,ACC138,KTC,2025-06-12 10:57:41,100,51.68,5168.0
SELL,ORD20250703201044852494_2139,ACC191,BDMS,2025-06-12 10:58:03,200,25.02,5004.0
BUY,ORD20250703201044852296_5370,ACC007,DELTA,2025-06-12 10:59:51,8600,93.09,800574.0
SELL,ORD20250703201044852305_4442,ACC006,PTT,2025-06-12 11:00:15,400,31.74,12696.0
BUY,ORD20250703201044851531_6008,ACC186,OSP,2025-06-12 11:00:32,8400,22.55,189420.0
BUY,ORD20250703201044852278_8582,ACC057,ADVANC,2025-06-12 11:01:05,8100,225.98,1830438.0
SELL,ORD20250703201044852578_1347,ACC012,TRUE,2025-06-12 11:02:08,200,5.02,1004.0
BUY,ORD20250703201044851792_3152,ACC041,CRC,2025-06-12 11:02:28,8600,33.16,285176.0
BUY,ORD20250703201044851719_8192,ACC019,CRC,2025-06-12 11:03:31,8000,33.37,266960.0
BUY,ORD20250703201044852218_9315,ACC082,OSP,2025-06-12 11:04:36,6700,23.06,154502.0
SELL,ORD20250703201044852156_8861,ACC162,ADVANC,2025-06-12 11:04:51,1400,222.33,311262.0
SELL,ORD20250703201044852345_5416,ACC117,DELTA,2025-06-12 11:05:49,9400,91.72,862168.0
SELL,ORD20250703201044852257_7544,ACC088,KBANK,2025-06-12 11:05:57,500,131.99,65995.0
BUY,ORD20250703201044852901_9708,ACC115,GULF,2025-06-12 11:06:27,7900,46.16,364664.0
SELL,ORD20250703201044852283_4249,ACC029,DELTA,2025-06-12 11:07:48,8000,90.71,725680.0
BUY,ORD20250703201044852161_9119,ACC092,PTT,2025-06-12 11:10:20,5500,35.36,194480.0
BUY,ORD20250703201044851636_9323,ACC102,KTB,2025-06-12 11:12:36,2400,18.09,43416.0
BUY,ORD20250703201044851450_3606,ACC175,KTB,2025-06-12 11:13:16,4300,19.62,84366.0
BUY,ORD20250703201044851549_9497,ACC067,TOP,2025-06-12 11:14:21,9400,51.58,484852.0
SELL,ORD20250703201044851937_9503,ACC135,PTT,2025-06-12 11:14:36,400,36.81,14724.0
BUY,ORD20250703201044851830_4246,ACC104,KBANK,2025-06-12 11:19:06,5400,133.42,720468.0
SELL,ORD20250703201044851572_6701,ACC112,BDMS,2025-06-12 11:21:26,400,29.83,11932.0
BUY,ORD20250703201044852021_9514,ACC036,OSP,2025-06-12 11:21:36,9600,22.48,215808.0
BUY,ORD20250703201044852846_7333,ACC025,DELTA,2025-06-12 11:21:39,9800,86.26,845348.0
BUY,ORD20250703201044851403_8039,ACC080,DELTA,2025-06-12 11:23:17,8200,89.98,737836.0
BUY,ORD20250703201044852713_5333,ACC009,OSP,2025-06-12 11:26:55,6700,23.39,156713.0
SELL,ORD20250703201044852817_5741,ACC148,TRUE,2025-06-12 11:27:14,200,6.63,1326.0
BUY,ORD20250703201044852209_3081,ACC126,GULF,2025-06-12 11:27:46,9300,40.2,373860.0
BUY,ORD20250703201044852236_8818,ACC166,OSP,2025-06-12 11:30:56,6100,21.96,133956.0
SELL,ORD20250703201044852596_9962,ACC079,BDMS,2025-06-12 11:34:31,3700,27.88,103156.0
BUY,ORD20250703201044851925_4003,ACC188,KTC,2025-06-12 11:36:51,5700,52.5,299250.0
SELL,ORD20250703201044851684_6197,ACC181,GULF,2025-06-12 11:38:36,4300,47.0,202100.0
SELL,ORD20250703201044852072_4153,ACC058,TRUE,2025-06-12 11:38:43,600,6.14,3684.0
BUY,ORD20250703201044852457_3602,ACC171,TISCO,2025-06-12 11:39:24,8700,97.96,852252.0
SELL,ORD20250703201044852831_6431,ACC105,TOP,2025-06-12 11:43:34,100,59.02,5902.0
BUY,ORD20250703201044851724_6158,ACC063,CRC,2025-06-12 11:44:38,700,32.54,22778.0
SELL,ORD20250703201044852461_7351,ACC171,TISCO,2025-06-12 11:46:56,5200,97.97,509444.0
BUY,ORD20250703201044852591_6219,ACC010,INTUCH,2025-06-12 11:46:58,3300,73.72,243276.0
BUY,ORD20250703201044852925_6110,ACC189,GULF,2025-06-12 11:48:57,5700,44.07,251199.0
SELL,ORD20250703201044852850_4784,ACC025,KTC,2025-06-12 11:51:14,9800,54.99,538902.0
BUY,ORD20250703201044851868_3477,ACC050,SCB,2025-06-12 11:51:22,1500,119.79,179685.0
SELL,ORD20250703201044851834_7688,ACC104,GULF,2025-06-12 11:51:25,2100,46.86,98406.0
BUY,ORD20250703201044852813_9933,ACC148,GULF,2025-06-12 11:51:46,8800,40.71,358248.0
BUY,ORD20250703201044852137_6305,ACC123,MINT,2025-06-12 11:51:56,7100,34.15,242465.0
SELL,ORD20250703201044851496_3205,ACC184,PTT,2025-06-12 11:54:11,8600,35.17,302462.0
BUY,ORD20250703201044851804_2366,ACC065,ADVANC,2025-06-12 11:54:25,6100,218.47,1332667.0
SELL,ORD20250703201044851425_2710,ACC141,AOT,2025-06-12 11:55:28,300,72.01,21603.0
BUY,ORD20250703201044851787_3648,ACC041,ADVANC,2025-06-12 11:57:19,800,216.54,173232.0
BUY,ORD20250703201044851968_1570,ACC069,TISCO,2025-06-12 11:57:26,8200,95.42,782444.0
SELL,ORD20250703201044851932_2946,ACC135,KBANK,2025-06-12 11:58:34,1700,139.21,236657.0
BUY,ORD20250703201044851864_4464,ACC170,TOP,2025-06-12 12:00:28,6300,52.63,331569.0
BUY,ORD20250703201044852448_6298,ACC144,DELTA,2025-06-12 12:02:14,4200,89.07,374094.0
SELL,ORD20250703201044851813_3285,ACC108,AOT,2025-06-12 12:08:08,3900,66.69,260091.0
BUY,ORD20250703201044851412_2771,ACC080,KTB,2025-06-12 12:08:26,6500,17.22,111930.0
BUY,ORD20250703201044852148_1790,ACC162,TRUE,2025-06-12 12:10:12,1600,6.71,10736.0
SELL,ORD20250703201044852141_3465,ACC123,BDMS,2025-06-12 12:11:22,2300,26.56,61088.0
BUY,ORD20250703201044852167_9688,ACC092,TISCO,2025-06-12 12:11:29,4600,98.56,453376.0
BUY,ORD20250703201044851561_5744,ACC078,PTT,2025-06-12 12:13:22,6600,32.8,216480.0
BUY,ORD20250703201044851891_1526,ACC093,ADVANC,2025-06-12 12:13:50,4700,206.82,972054.0
BUY,ORD20250703201044851800_3890,ACC065,ADVANC,2025-06-12 12:14:10,9000,215.01,1935090.0
BUY,ORD20250703201044851908_4475,ACC093,GULF,2025-06-12 12:18:12,9300,47.89,445377.0
BUY,ORD20250703201044852439_6712,ACC144,MINT,2025-06-12 12:19:07,2400,33.22,79728.0
SELL,ORD20250703201044851596_7130,ACC076,CRC,2025-06-12 12:24:28,600,35.49,21294.0
BUY,ORD20250703201044852842_5047,ACC130,BDMS,2025-06-12 12:25:02,7000,26.64,186480.0
BUY,ORD20250703201044852429_5397,ACC059,TOP,2025-06-12 12:27:00,6900,56.06,386814.0
BUY,ORD20250703201044852001_2704,ACC109,MINT,2025-06-12 12:30:02,500,37.39,18695.0
BUY,ORD20250703201044851623_6006,ACC030,CPALL,2025-06-12 12:31:50,900,52.04,46836.0
BUY,ORD20250703201044852242_9572,ACC166,KTB,2025-06-12 12:32:42,6800,19.4,131920.0
BUY,ORD20250703201044851468_5474,ACC107,INTUCH,2025-06-12 12:33:14,6300,73.55,463365.0
SELL,ORD20250703201044851473_7214,ACC160,ADVANC,2025-06-12 12:35:55,2400,209.34,502416.0
BUY,ORD20250703201044852789_1094,ACC168,GULF,2025-06-12 12:41:12,3200,47.58,152256.0
SELL,ORD20250703201044851527_8367,ACC186,MINT,2025-06-12 12:43:09,5800,37.78,219124.0
BUY,ORD20250703201044852920_3339,ACC189,KTC,2025-06-12 12:44:39,7800,46.07,359346.0
BUY,ORD20250703201044851566_6504,ACC112,TISCO,2025-06-12 12:47:01,6000,96.8,580800.0
BUY,ORD20250703201044852420_9923,ACC059,SCB,2025-06-12 12:48:23,8200,120.69,989658.0
BUY,ORD20250703201044851544_4528,ACC127,MINT,2025-06-12 12:55:38,3200,32.42,103744.0
BUY,ORD20250703201044852314_7008,ACC038,KTB,2025-06-12 12:55:42,1200,19.42,23304.0
SELL,ORD20250703201044851841_4432,ACC132,KTB,2025-06-12 12:56:50,1200,19.64,23568.0
SELL,ORD20250703201044851877_9237,ACC050,AOT,2025-06-12 12:57:13,6100,69.55,424255.0
BUY,ORD20250703201044852268_5792,ACC057,CPALL,2025-06-12 13:04:24,3400,55.51,188734.0
BUY,ORD20250703201044852524_4647,ACC194,KTB,2025-06-12 13:10:05,2800,19.83,55524.0
SELL,ORD20250703201044852539_4875,ACC028,DELTA,2025-06-12 13:10:54,2400,94.1,225840.0
BUY,ORD20250703201044852505_5912,ACC163,DELTA,2025-06-12 13:11:30,3000,84.11,252330.0
SELL,ORD20250703201044852011_8328,ACC174,TRUE,2025-06-12 13:12:09,1500,6.75,10125.0
BUY,ORD20250703201044851490_2752,ACC184,TRUE,2025-06-12 13:20:34,7100,6.98,49558.0
SELL,ORD20250703201044852067_8408,ACC058,BBL,2025-06-12 13:24:09,9700,136.26,1321722.0
SELL,ORD20250703201044852199_3108,ACC155,TOP,2025-06-12 13:25:01,600,50.36,30216.0
BUY,ORD20250703201044852762_6964,ACC002,KTB,2025-06-12 13:25:02,2300,19.98,45954.0
BUY,ORD20250703201044852643_8706,ACC128,TOP,2025-06-12 13:25:51,3900,55.86,217854.0
BUY,ORD20250703201044852444_3701,ACC144,TISCO,2025-06-12 13:27:55,2800,90.31,252868.0
SELL,ORD20250703201044851585_5862,ACC179,DELTA,2025-06-12 13:31:06,200,90.28,18056.0
SELL,ORD20250703201044852388_3098,ACC046,MINT,2025-06-12 13:31:46,2500,36.3,90750.0
BUY,ORD20250703201044852726_5323,ACC138,DELTA,2025-06-12 13:33:57,7100,88.7,629770.0
BUY,ORD20250703201044852054_1439,ACC165,INTUCH,2025-06-12 13:38:52,4000,79.1,316400.0
BUY,ORD20250703201044851702_5408,ACC019,MINT,2025-06-12 13:39:48,10000,34.06,340600.0
BUY,ORD20250703201044852301_6960,ACC006,TISCO,2025-06-12 13:40:30,9000,94.34,849060.0
BUY,ORD20250703201044852796_7051,ACC034,SCC,2025-06-12 13:40:45,600,275.17,165102.0
BUY,ORD20250703201044852661_6515,ACC136,TRUE,2025-06-12 13:41:31,6900,5.67,39123.0
SELL,ORD20250703201044851434_5015,ACC187,KTC,2025-06-12 13:42:09,600,50.11,30066.0
BUY,ORD20250703201044851761_9498,ACC066,OSP,2025-06-12 13:45:23,8200,20.55,168510.0
BUY,ORD20250703201044852855_6770,ACC025,AOT,2025-06-12 13:45:34,4700,70.05,329235.0
SELL,ORD20250703201044851669_8775,ACC054,BBL,2025-06-12 13:47:09,9700,149.66,1451702.0
SELL,ORD20250703201044852804_3453,ACC034,AOT,2025-06-12 13:50:19,100,60.68,6068.0
BUY,ORD20250703201044852356_9360,ACC008,TRUE,2025-06-12 13:51:40,700,5.92,4144.0
SELL,ORD20250703201044852043_3443,ACC022,TOP,2025-06-12 13:52:49,100,51.2,5120.0
BUY,ORD20250703201044851913_8601,ACC114,ADVANC,2025-06-12 13:53:23,8200,221.95,1819990.0
BUY,ORD20250703201044851481_5327,ACC160,PTT,2025-06-12 13:56:14,5400,35.03,189162.0
BUY,ORD20250703201044851522_2398,ACC186,KTC,2025-06-12 13:56:22,7400,54.65,404410.0
BUY,ORD20250703201044852623_5438,ACC055,GULF,2025-06-12 14:04:15,8300,41.81,347023.0
SELL,ORD20250703201044851743_7929,ACC197,CRC,2025-06-12 14:06:06,4800,33.63,161424.0
SELL,ORD20250703201044851600_5637,ACC076,KTB,2025-06-12 14:07:04,3100,19.41,60171.0
BUY,ORD20250703201044852734_5814,ACC138,ADVANC,2025-06-12 14:08:09,6500,227.47,1478555.0
SELL,ORD20250703201044851728_2903,ACC063,INTUCH,2025-06-12 14:09:35,200,75.67,15134.0
BUY,ORD20250703201044852520_9663,ACC194,TOP,2025-06-12 14:09:35,6000,54.47,326820.0
SELL,ORD20250703201044852124_2364,ACC074,GULF,2025-06-12 14:11:49,600,44.1,26460.0
BUY,ORD20250703201044851885_1941,ACC050,SCB,2025-06-12 14:12:53,500,127.59,63795.0
SELL,ORD20250703201044852232_3097,ACC166,PTT,2025-06-12 14:16:55,100,30.14,3014.0
BUY,ORD20250703201044851505_2675,ACC151,PTT,2025-06-12 14:20:15,1300,31.72,41236.0
BUY,ORD20250703201044851389_2451,ACC096,CPALL,2025-06-12 14:22:26,4800,51.44,246912.0
SELL,ORD20250703201044851823_4651,ACC108,GULF,2025-06-12 14:22:30,300,47.66,14298.0
BUY,ORD20250703201044852697_1308,ACC100,BBL,2025-06-12 14:24:38,1900,136.12,258628.0
BUY,ORD20250703201044852090_2914,ACC106,AOT,2025-06-12 14:25:37,3800,71.02,269876.0
BUY,ORD20250703201044852771_1812,ACC168,SCC,2025-06-12 14:25:56,1600,256.28,410048.0
SELL,ORD20250703201044851407_1596,ACC080,INTUCH,2025-06-12 14:27:35,1200,78.95,94740.0
BUY,ORD20250703201044852264_3636,ACC057,MINT,2025-06-12 14:27:51,1800,36.27,65286.0
SELL,ORD20250703201044852529_4023,ACC194,SCB,2025-06-12 14:27:58,5100,120.07,612357.0
BUY,ORD20250703201044851646_8931,ACC185,PTT,2025-06-12 14:29:56,8300,33.88,281204.0
BUY,ORD20250703201044852120_9685,ACC074,AOT,2025-06-12 14:30:03,4300,68.16,293088.0
BUY,ORD20250703201044852628_2247,ACC055,CRC,2025-06-12 14:32:36,8400,34.2,287280.0
SELL,ORD20250703201044851385_5186,ACC091,BDMS,2025-06-12 14:33:07,500,25.24,12620.0
SELL,ORD20250703201044852781_6841,ACC168,TISCO,2025-06-12 14:36:03,1200,98.16,117792.0
BUY,ORD20250703201044851942_2968,ACC158,INTUCH,2025-06-12 14:36:20,500,74.52,37260.0
BUY,ORD20250703201044852785_4445,ACC168,PTT,2025-06-12 14:36:46,3500,32.51,113785.0
SELL,ORD20250703201044852452_3526,ACC171,GULF,2025-06-12 14:37:06,6000,45.01,270060.0
BUY,ORD20250703201044851748_5368,ACC197,TOP,2025-06-12 14:37:34,900,55.96,50364.0
BUY,ORD20250703201044851680_5566,ACC181,AOT,2025-06-12 14:37:37,4900,69.78,341922.0
BUY,ORD20250703201044851664_1240,ACC047,GULF,2025-06-12 14:39:00,1500,41.14,61710.0
SELL,ORD20250703201044852194_2259,ACC113,CRC,2025-06-12 14:42:18,7000,34.28,239960.0
BUY,ORD20250703201044852752_1850,ACC167,BBL,2025-06-12 14:42:54,3600,138.14,497304.0
BUY,ORD20250703201044852274_4251,ACC057,MINT,2025-06-12 14:43:11,6600,30.19,199254.0
SELL,ORD20250703201044851775_6776,ACC086,GULF,2025-06-12 14:46:23,5900,40.52,239068.0
SELL,ORD20250703201044851752_9149,ACC066,ADVANC,2025-06-12 14:47:09,3500,213.07,745745.0
SELL,ORD20250703201044851445_2095,ACC156,SCB,2025-06-12 14:49:23,100,123.67,12367.0
BUY,ORD20250703201044852608_5536,ACC079,BBL,2025-06-12 14:51:51,9600,140.63,1350048.0
BUY,ORD20250703201044851710_2968,ACC019,DELTA,2025-06-12 14:54:39,2200,94.44,207768.0
BUY,ORD20250703201044851605_2941,ACC076,KTC,2025-06-12 14:55:02,1500,52.89,79335.0
BUY,ORD20250703201044852500_6045,ACC163,TOP,2025-06-12 14:55:06,6900,51.56,355764.0
BUY,ORD20250703201044852111_5914,ACC074,PTT,2025-06-12 14:55:36,4600,37.12,170752.0
SELL,ORD20250703201044852665_7908,ACC133,CPALL,2025-06-12 14:55:36,2700,59.66,161082.0
SELL,ORD20250703201044851783_9186,ACC041,AOT,2025-06-12 14:56:22,400,74.01,29604.0
BUY,ORD20250703201044852253_8936,ACC088,AOT,2025-06-12 14:58:28,7600,70.44,535344.0
SELL,ORD20250703201044851540_3671,ACC024,MINT,2025-06-12 14:59:24,3500,35.37,123795.0
BUY,ORD20250703201044852652_3205,ACC136,KTB,2025-06-12 14:59:38,3900,19.8,77220.0
BUY,ORD20250703201044852484_8703,ACC039,CPALL,2025-06-12 14:59:54,3300,59.0,194700.0
BUY,ORD20250703201044851619_1854,ACC030,DELTA,2025-06-12 15:01:02,1500,85.07,127605.0
SELL,ORD20250703201044851770_7168,ACC018,TOP,2025-06-12 15:03:51,200,52.61,10522.0
BUY,ORD20250703201044852885_5432,ACC097,SCB,2025-06-12 15:04:39,6800,113.28,770304.0
BUY,ORD20250703201044852416_5126,ACC059,DELTA,2025-06-12 15:05:50,2500,87.08,217700.0
BUY,ORD20250703201044852132_7485,ACC123,BDMS,2025-06-12 15:06:33,2800,26.36,73808.0
BUY,ORD20250703201044852324_1675,ACC038,KTB,2025-06-12 15:06:36,9800,18.91,185318.0
BUY,ORD20250703201044852509_9194,ACC163,AOT,2025-06-12 15:06:40,500,62.8,31400.0
BUY,ORD20250703201044851380_4166,ACC091,BBL,2025-06-12 15:07:14,1500,136.8,205200.0
SELL,ORD20250703201044852940_2928,ACC164,KTC,2025-06-12 15:09:13,4600,47.38,217948.0
BUY,ORD20250703201044852691_7086,ACC100,AOT,2025-06-12 15:10:08,8600,69.54,598044.0
BUY,ORD20250703201044852615_8362,ACC129,AOT,2025-06-12 15:10:33,1200,74.84,89808.0
BUY,ORD20250703201044852214_2344,ACC126,SCB,2025-06-12 15:11:01,6900,129.4,892860.0
SELL,ORD20250703201044852006_9784,ACC109,CRC,2025-06-12 15:16:26,3000,34.31,102930.0
SELL,ORD20250703201044852288_4506,ACC007,KTB,2025-06-12 15:18:04,400,18.25,7300.0
SELL,ORD20250703201044851454_6920,ACC175,KBANK,2025-06-12 15:20:07,3300,149.92,494736.0
BUY,ORD20250703201044852905_9261,ACC115,BDMS,2025-06-12 15:24:02,3900,29.88,116532.0
SELL,ORD20250703201044851580_3390,ACC112,TISCO,2025-06-12 15:24:05,4800,95.08,456384.0
BUY,ORD20250703201044852514_3564,ACC194,SCB,2025-06-12 15:26:01,6400,115.89,741696.0
BUY,ORD20250703201044852632_7721,ACC027,DELTA,2025-06-12 15:26:36,2300,86.39,198697.0
SELL,ORD20250703201044851946_3464,ACC031,AOT,2025-06-12 15:28:05,700,65.65,45955.0
SELL,ORD20250703201044851614_9559,ACC048,CPALL,2025-06-12 15:30:17,800,59.25,47400.0
BUY,ORD20250703201044852086_6454,ACC176,GULF,2025-06-12 15:31:30,9300,45.55,423615.0
BUY,ORD20250703201044852435_7874,ACC144,BDMS,2025-06-12 15:31:45,7400,26.58,196692.0
BUY,ORD20250703201044852096_1293,ACC106,CPALL,2025-06-12 15:34:27,8300,56.94,472602.0
SELL,ORD20250703201044852822_7623,ACC148,TISCO,2025-06-12 15:34:35,400,94.82,37928.0
BUY,ORD20250703201044852766_6916,ACC002,SCB,2025-06-12 15:34:49,2900,116.0,336400.0
SELL,ORD20250703201044851556_5423,ACC067,KBANK,2025-06-12 15:37:58,100,135.16,13516.0
BUY,ORD20250703201044852248_8606,ACC073,SCB,2025-06-12 15:40:10,3100,127.79,396149.0
BUY,ORD20250703201044851693_6525,ACC181,KTB,2025-06-12 15:41:16,800,19.79,15832.0
SELL,ORD20250703201044852318_6006,ACC038,GULF,2025-06-12 15:42:54,2100,48.9,102690.0
BUY,ORD20250703201044852809_3284,ACC148,KTC,2025-06-12 15:43:00,5200,51.6,268320.0
BUY,ORD20250703201044852775_3374,ACC168,TOP,2025-06-12 15:47:27,300,51.71,15513.0
SELL,ORD20250703201044852870_3654,ACC005,SCC,2025-06-12 15:49:49,100,278.51,27851.0
SELL,ORD20250703201044852683_6337,ACC140,SCB,2025-06-12 15:50:00,8200,115.51,947182.0
BUY,ORD20250703201044851964_9644,ACC069,AOT,2025-06-12 15:50:23,800,69.23,55384.0
SELL,ORD20250703201044852586_9629,ACC012,SCB,2025-06-12 15:52:10,7300,119.07,869211.0
BUY,ORD20250703201044852707_8548,ACC009,GULF,2025-06-12 15:53:46,9200,42.68,392656.0
SELL,ORD20250703201044852875_9649,ACC097,CRC,2025-06-12 15:55:22,600,35.79,21474.0
BUY,ORD20250703201044851872_9970,ACC050,CRC,2025-06-12 15:57:01,9100,37.11,337701.0
BUY,ORD20250703201044852800_9692,ACC034,BBL,2025-06-12 15:57:21,5900,137.91,813669.0
BUY,ORD20250703201044852648_3665,ACC128,AOT,2025-06-12 15:57:30,3200,66.43,212576.0
BUY,ORD20250703201044852472_4775,ACC071,PTT,2025-06-12 15:57:53,5100,30.14,153714.0
SELL,ORD20250703201044851978_5942,ACC015,KTB,2025-06-12 15:58:23,100,17.62,1762.0
SELL,ORD20250703201044851511_7476,ACC151,TISCO,2025-06-12 16:03:27,500,94.96,47480.0
BUY,ORD20250703201044852557_4727,ACC014,TISCO,2025-06-12 16:06:34,9400,99.61,936334.0
SELL,ORD20250703201044851765_2795,ACC018,AOT,2025-06-12 16:07:56,300,69.37,20811.0
SELL,ORD20250703201044852890_2615,ACC083,CPALL,2025-06-12 16:08:41,300,53.26,15978.0
SELL,ORD20250703201044851715_9199,ACC019,KTB,2025-06-12 16:10:27,2700,17.18,46386.0
BUY,ORD20250703201044852604_6795,ACC079,BDMS,2025-06-12 16:10:48,6500,27.75,180375.0
BUY,ORD20250703201044851881_3343,ACC050,KTB,2025-06-12 16:11:47,7600,17.29,131404.0
BUY,ORD20250703201044851485_4619,ACC160,CRC,2025-06-12 16:12:09,5500,36.56,201080.0
BUY,ORD20250703201044852600_5827,ACC079,CPALL,2025-06-12 16:12:25,2800,57.15,160020.0
BUY,ORD20250703201044852371_4913,ACC061,DELTA,2025-06-12 16:14:58,4400,81.41,358204.0
SELL,ORD20250703201044852227_5889,ACC166,MINT,2025-06-12 16:15:27,4300,37.37,160691.0
BUY,ORD20250703201044851995_8428,ACC178,BDMS,2025-06-12 16:16:50,6700,25.39,170113.0
SELL,ORD20250703201044852678_6558,ACC094,KTC,2025-06-12 16:20:21,900,50.15,45135.0
SELL,ORD20250703201044851438_3384,ACC187,AOT,2025-06-12 16:24:15,3800,61.49,233662.0
SELL,ORD20250703201044851955_1516,ACC031,TOP,2025-06-12 16:24:41,4300,59.37,255291.0
SELL,ORD20250703201044851394_5771,ACC096,MINT,2025-06-12 16:24:51,5200,31.45,163540.0
SELL,ORD20250703201044852375_4041,ACC061,BBL,2025-06-12 16:27:12,600,138.68,83208.0
BUY,ORD20250703201044852063_3525,ACC058,TRUE,2025-06-12 16:28:05,1300,6.76,8788.0
BUY,ORD20250703201044851989_4682,ACC178,AOT,2025-06-12 16:29:52,8000,60.25,482000.0
BUY,ORD20250703201044852078_4118,ACC176,TOP,2025-06-12 16:35:30,300,56.24,16872.0
BUY,ORD20250703201044852701_3262,ACC049,KTB,2025-06-12 16:36:38,5600,18.32,102592.0
SELL,ORD20250703201044852548_4959,ACC014,DELTA,2025-06-12 16:36:55,400,85.61,34244.0
BUY,ORD20250703201044851416_6206,ACC141,KTC,2025-06-12 16:37:47,3800,49.79,189202.0
BUY,ORD20250703201044852637_1093,ACC027,KTB,2025-06-12 16:41:00,5600,18.35,102760.0
BUY,ORD20250703201044851500_6008,ACC184,GULF,2025-06-12 16:42:52,6500,46.83,304395.0
SELL,ORD20250703201044852336_6794,ACC121,ADVANC,2025-06-12 16:47:09,5100,226.51,1155201.0
BUY,ORD20250703201044851900_2801,ACC093,TRUE,2025-06-12 16:48:30,5000,6.76,33800.0
SELL,ORD20250703201044852382_8335,ACC072,KTB,2025-06-12 16:48:45,1600,19.32,30912.0
SELL,ORD20250703201044851757_2554,ACC066,TOP,2025-06-12 16:52:56,300,50.9,15270.0
SELL,ORD20250703201044851429_6175,ACC141,AOT,2025-06-12 16:53:10,1800,66.11,118998.0
BUY,ORD20250703201044852573_5992,ACC012,OSP,2025-06-12 16:54:51,5100,20.06,102306.0
SELL,ORD20250703201044852569_3706,ACC012,AOT,2025-06-12 16:55:41,5900,68.5,404150.0
BUY,ORD20250703201044852916_7065,ACC189,KTC,2025-06-12 16:57:39,400,48.22,19288.0
BUY,ORD20250703201044851817_4174,ACC108,KTC,2025-06-12 16:57:48,5800,46.49,269642.0
BUY,ORD20250703201044852048_1774,ACC022,AOT,2025-06-12 16:58:24,3900,72.05,280995.0
SELL,ORD20250703201044851657_5572,ACC044,ADVANC,2025-06-12 16:59:01,100,223.14,22314.0
